avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,l2_regulizer,dropout_rate,optimizer,num_layers
0.9157784700393676,0.007257572932530569,0.22417360842227935,512.0,128.0,1e-05,0.2,adam,1
0.852664566040039,0.012591333872740052,0.42954073548316957,512.0,128.0,1e-05,0.2,sgd,1
0.916405439376831,0.00891567409651483,0.2127748489379883,512.0,128.0,1e-05,0.30000000000000004,adam,1
0.8622779488563538,0.014812992671669235,0.4242451250553131,512.0,128.0,1e-05,0.30000000000000004,sgd,1
0.9187042832374572,0.011454287328440069,0.20620457231998443,512.0,128.0,1e-05,0.4,adam,1
0.8562173485755921,0.016263375298292724,0.4302215874195099,512.0,128.0,1e-05,0.4,sgd,1
0.9164054274559021,0.010302003908878539,0.20929823517799379,512.0,128.0,1e-05,0.5,adam,1
0.8543364644050598,0.01282503072469134,0.43235073089599607,512.0,128.0,1e-05,0.5,sgd,1
0.9141065835952759,0.00624865419291423,0.2092588245868683,512.0,128.0,1e-05,0.6,adam,1
0.8537095069885254,0.011078239320365585,0.438738751411438,512.0,128.0,1e-05,0.6,sgd,1
0.9065830707550049,0.023286763144847827,0.24861486852169037,512.0,128.0,1e-06,0.1,adam,1
0.8574712634086609,0.01720303594435549,0.4194862306118011,512.0,128.0,1e-06,0.1,sgd,1
0.9168234229087829,0.00740649700857446,0.21330022811889648,512.0,128.0,1e-06,0.2,adam,1
0.8568443179130554,0.01343053227664925,0.42035200595855715,512.0,128.0,1e-06,0.2,sgd,1
0.9157784700393676,0.0061500237639464765,0.20580094754695893,512.0,128.0,1e-06,0.30000000000000004,adam,1
0.8551724076271057,0.011684573831984214,0.4242249965667725,512.0,128.0,1e-06,0.30000000000000004,sgd,1
0.9205851674079895,0.010428414950459361,0.209328356385231,512.0,128.0,1e-06,0.4,adam,1
0.8595611333847046,0.013950530596486562,0.42841423153877256,512.0,128.0,1e-06,0.4,sgd,1
0.9053291440010071,0.0168697553123274,0.23577688932418822,512.0,128.0,1e-06,0.5,adam,1
0.8541274785995483,0.01353741986872078,0.4293826937675476,512.0,128.0,1e-06,0.5,sgd,1
0.916823410987854,0.009219128371943858,0.20868270695209504,512.0,128.0,1e-06,0.6,adam,1
0.856635308265686,0.007517701147956305,0.43338858485221865,512.0,128.0,1e-06,0.6,sgd,1
0.7226750373840332,0.10867011496106009,0.6526602149009705,512.0,256.0,1.0,0.1,adam,1
0.5970741987228394,0.010503511182468317,2.562383270263672,512.0,256.0,1.0,0.1,sgd,1
0.7862068891525269,0.08735931215954172,0.5576184272766114,512.0,256.0,1.0,0.2,adam,1
0.5970741987228394,0.010503511182468317,3.0014341831207276,512.0,256.0,1.0,0.2,sgd,1
0.6904911041259766,0.07817153543103662,0.6272373199462891,512.0,256.0,1.0,0.30000000000000004,adam,1
0.5970741987228394,0.010503511182468317,2.8369177341461183,512.0,256.0,1.0,0.30000000000000004,sgd,1
0.7751306056976318,0.07988477583895451,0.6252153396606446,512.0,256.0,1.0,0.4,adam,1
0.5970741987228394,0.010503511182468317,2.828318452835083,512.0,256.0,1.0,0.4,sgd,1
0.7218390822410583,0.05736820206477482,0.6230788350105285,512.0,256.0,1.0,0.5,adam,1
0.5970741987228394,0.010503511182468317,2.835521364212036,512.0,256.0,1.0,0.5,sgd,1
0.7147335410118103,0.07009928409293537,0.6992059111595154,512.0,256.0,1.0,0.6,adam,1
0.5970741987228394,0.010503511182468317,2.8350018501281737,512.0,256.0,1.0,0.6,sgd,1
0.8856844425201416,0.013326066477440831,0.3730687201023102,512.0,256.0,0.1,0.1,adam,1
0.8461860060691834,0.010582222572829716,5.450687026977539,512.0,256.0,0.1,0.1,sgd,1
0.8718913316726684,0.02320218901854835,0.4128094494342804,512.0,256.0,0.1,0.2,adam,1
0.8420062780380249,0.008131690176728844,5.64199161529541,512.0,256.0,0.1,0.2,sgd,1
0.8449320793151855,0.04615050994770981,0.44491326212883,512.0,256.0,0.1,0.30000000000000004,adam,1
0.8457680225372315,0.011168572760267467,5.4595410346984865,512.0,256.0,0.1,0.30000000000000004,sgd,1
0.8524555802345276,0.03979750508017443,0.43678086400032046,512.0,256.0,0.1,0.4,adam,1
0.8430512070655822,0.007371032293097271,5.4590277671813965,512.0,256.0,0.1,0.4,sgd,1
0.8315569400787354,0.051731628969863296,0.47390623688697814,512.0,256.0,0.1,0.5,adam,1
0.8468129634857178,0.012892963988182848,5.459995937347412,512.0,256.0,0.1,0.5,sgd,1
0.8662486910820008,0.023092753894664596,0.45101696252822876,512.0,256.0,0.1,0.6,adam,1
0.841588294506073,0.007864100970716246,5.468590831756591,512.0,256.0,0.1,0.6,sgd,1
0.8888192296028137,0.02831438795983174,0.3173772394657135,512.0,256.0,0.01,0.1,adam,1
0.8597701191902161,0.015672585190853523,3.4552910804748533,512.0,256.0,0.01,0.1,sgd,1
0.8892372131347657,0.02367180542352113,0.3180806577205658,512.0,256.0,0.01,0.2,adam,1
0.8578892469406127,0.013332617643201223,3.469519329071045,512.0,256.0,0.01,0.2,sgd,1
0.9095088720321656,0.009970203384127506,0.2926426947116852,512.0,256.0,0.01,0.30000000000000004,adam,1
0.8591431498527526,0.00981124711436271,3.464161491394043,512.0,256.0,0.01,0.30000000000000004,sgd,1
0.8789968609809875,0.041088030198702954,0.347257661819458,512.0,256.0,0.01,0.4,adam,1
0.8570532917976379,0.013598590122641873,3.477780055999756,512.0,256.0,0.01,0.4,sgd,1
0.8798328161239624,0.03716786165212544,0.3466977119445801,512.0,256.0,0.01,0.5,adam,1
0.8537095069885254,0.011484736627474412,3.4607916831970216,512.0,256.0,0.01,0.5,sgd,1
0.9111807823181153,0.01091940616118709,0.3043608725070953,512.0,256.0,0.01,0.6,adam,1
0.8507836937904358,0.01335550938551278,3.4709279537200928,512.0,256.0,0.01,0.6,sgd,1
0.9032392978668213,0.011109737496080676,0.2722041249275208,512.0,256.0,0.001,0.1,adam,1
0.8583072066307068,0.012960543103522541,0.7825993418693542,512.0,256.0,0.001,0.1,sgd,1
0.8932079434394836,0.021672207532883715,0.30965569615364075,512.0,256.0,0.001,0.2,adam,1
0.8545454502105713,0.015320283941458873,0.7857789754867553,512.0,256.0,0.001,0.2,sgd,1
0.9078369855880737,0.010907405288575303,0.26490182876586915,512.0,256.0,0.001,0.30000000000000004,adam,1
0.8560083627700805,0.011530293836916061,0.7891654133796692,512.0,256.0,0.001,0.30000000000000004,sgd,1
0.9088819146156311,0.006421029660992717,0.2683512896299362,512.0,256.0,0.001,0.4,adam,1
0.8576802611351013,0.01092742351149217,0.7879259943962097,512.0,256.0,0.001,0.4,sgd,1
0.8896551728248596,0.021552970740867275,0.3044105410575867,512.0,256.0,0.001,0.5,adam,1
0.8574712634086609,0.013633873433310479,0.791580605506897,512.0,256.0,0.001,0.5,sgd,1
0.9107627987861633,0.009383463555606533,0.26728648543357847,512.0,256.0,0.001,0.6,adam,1
0.8580982208251953,0.011320046091738898,0.7955022096633911,512.0,256.0,0.001,0.6,sgd,1
0.917241382598877,0.011957985394839658,0.2310980200767517,512.0,256.0,0.0001,0.1,adam,1
0.8530825614929199,0.009636072322654565,0.46165031790733335,512.0,256.0,0.0001,0.1,sgd,1
0.9197492122650146,0.011994453553259697,0.22737390398979188,512.0,256.0,0.0001,0.2,adam,1
0.8578892350196838,0.016402426892515524,0.45637635588645936,512.0,256.0,0.0001,0.2,sgd,1
0.9155694842338562,0.007941473471516334,0.2352358192205429,512.0,256.0,0.0001,0.30000000000000004,adam,1
0.8512016654014587,0.014121674152380442,0.46341789364814756,512.0,256.0,0.0001,0.30000000000000004,sgd,1
0.9130616545677185,0.013853137186735046,0.2534944981336594,512.0,256.0,0.0001,0.4,adam,1
0.8503657341003418,0.011810956010732575,0.4647305548191071,512.0,256.0,0.0001,0.4,sgd,1
0.9143155574798584,0.012694948576491677,0.23495565354824066,512.0,256.0,0.0001,0.5,adam,1
0.8574712634086609,0.010770408542867682,0.46420699954032896,512.0,256.0,0.0001,0.5,sgd,1
0.9182863116264344,0.009631533627695083,0.2301894396543503,512.0,256.0,0.0001,0.6,adam,1
0.8516196250915528,0.012556579514115151,0.4780785799026489,512.0,256.0,0.0001,0.6,sgd,1
0.9230929970741272,0.010951376422235525,0.21006958782672883,512.0,256.0,1e-05,0.1,adam,1
0.8585161924362182,0.011552999683265697,0.4246606171131134,512.0,256.0,1e-05,0.1,sgd,1
0.9149425268173218,0.011265907915449618,0.21319159865379333,512.0,256.0,1e-05,0.2,adam,1
0.8553813934326172,0.01107035122326538,0.4264407217502594,512.0,256.0,1e-05,0.2,sgd,1
0.9153605103492737,0.008642046188411362,0.2151297837495804,512.0,256.0,1e-05,0.30000000000000004,adam,1
0.8599791049957275,0.01622843410451677,0.42565298080444336,512.0,256.0,1e-05,0.30000000000000004,sgd,1
0.920794153213501,0.009046979755940963,0.20553915500640868,512.0,256.0,1e-05,0.4,adam,1
0.856217336654663,0.008322802399030216,0.4246878683567047,512.0,256.0,1e-05,0.4,sgd,1
0.9101358413696289,0.010152517241167456,0.22362619638442993,512.0,256.0,1e-05,0.5,adam,1
0.8505746960639954,0.011858936005187748,0.43522250056266787,512.0,256.0,1e-05,0.5,sgd,1
0.9126436710357666,0.009636061722501359,0.22352686822414397,512.0,256.0,1e-05,0.6,adam,1
0.8520376086235046,0.01379310813818021,0.43910975456237794,512.0,256.0,1e-05,0.6,sgd,1
0.9147335290908813,0.009613374005199862,0.22714643478393554,512.0,256.0,1e-06,0.1,adam,1
0.8557993650436402,0.018230998382497914,0.4217690646648407,512.0,256.0,1e-06,0.1,sgd,1
0.9201671719551087,0.008707486991362914,0.2161154568195343,512.0,256.0,1e-06,0.2,adam,1
0.8572622776031494,0.010079129593491025,0.426708859205246,512.0,256.0,1e-06,0.2,sgd,1
0.909299898147583,0.012719024289302747,0.22596524953842162,512.0,256.0,1e-06,0.30000000000000004,adam,1
0.8545454621315003,0.00691234570854035,0.422316974401474,512.0,256.0,1e-06,0.30000000000000004,sgd,1
0.9090909123420715,0.01715725708380782,0.23261391520500183,512.0,256.0,1e-06,0.4,adam,1
0.8524555921554565,0.011007069424261088,0.4343954920768738,512.0,256.0,1e-06,0.4,sgd,1
0.9161964535713196,0.014087616866500143,0.21505360901355744,512.0,256.0,1e-06,0.5,adam,1
0.8524555683135986,0.010415828055031117,0.43634226322174074,512.0,256.0,1e-06,0.5,sgd,1
0.9195402264595032,0.009868944819611116,0.2025502234697342,512.0,256.0,1e-06,0.6,adam,1
0.8505747079849243,0.012712134768661922,0.43867095112800597,512.0,256.0,1e-06,0.6,sgd,1
0.7331243395805359,0.07577766542069637,0.6011080861091613,512.0,512.0,1.0,0.1,adam,1
0.5972831845283508,0.010668541018362773,2.3946422338485718,512.0,512.0,1.0,0.1,sgd,1
0.7905956029891967,0.08306151941696137,0.5498536944389343,512.0,512.0,1.0,0.2,adam,1
0.5968652129173279,0.010478533118838408,2.9991392612457277,512.0,512.0,1.0,0.2,sgd,1
0.717241394519806,0.10781066769467453,0.6284918546676636,512.0,512.0,1.0,0.30000000000000004,adam,1
0.5970741987228394,0.010503511182468317,2.727000689506531,512.0,512.0,1.0,0.30000000000000004,sgd,1
0.7454545497894287,0.09403830730559587,0.6794389486312866,512.0,512.0,1.0,0.4,adam,1
0.5970741987228394,0.010503511182468317,2.8341724395751955,512.0,512.0,1.0,0.4,sgd,1
0.6992685437202454,0.029983533493707193,0.6722418427467346,512.0,512.0,1.0,0.5,adam,1
0.5970741987228394,0.010503511182468317,2.8350502490997314,512.0,512.0,1.0,0.5,sgd,1
0.6959247589111328,0.06426118771700717,0.687830126285553,512.0,512.0,1.0,0.6,adam,1
0.5970741987228394,0.010503511182468317,2.669919490814209,512.0,512.0,1.0,0.6,sgd,1
0.875653088092804,0.027272531024678703,0.3807009279727936,512.0,512.0,0.1,0.1,adam,1
0.8461860060691834,0.013322789032052617,5.820240306854248,512.0,512.0,0.1,0.1,sgd,1
0.871682345867157,0.021611653387092488,0.3897050142288208,512.0,512.0,0.1,0.2,adam,1
0.8495297789573669,0.009252222943497918,5.7292577743530275,512.0,512.0,0.1,0.2,sgd,1
0.8580982208251953,0.04355950520438908,0.4249583423137665,512.0,512.0,0.1,0.30000000000000004,adam,1
0.844723105430603,0.01834562017464003,5.48863639831543,512.0,512.0,0.1,0.30000000000000004,sgd,1
0.8762800455093384,0.02210321556910568,0.3998627483844757,512.0,512.0,0.1,0.4,adam,1
0.842006266117096,0.012085131373914891,5.461727714538574,512.0,512.0,0.1,0.4,sgd,1
0.8422152519226074,0.07895150033787658,0.45335795283317565,512.0,512.0,0.1,0.5,adam,1
0.841170334815979,0.018207016556830706,5.457580471038819,512.0,512.0,0.1,0.5,sgd,1
0.8087774276733398,0.07225915005766836,0.5284077823162079,512.0,512.0,0.1,0.6,adam,1
0.8390804648399353,0.011195908350954407,5.457576179504395,512.0,512.0,0.1,0.6,sgd,1
0.9009404420852661,0.021520534241782612,0.30277294516563413,512.0,512.0,0.01,0.1,adam,1
0.8524556040763855,0.010310474535801141,3.496482515335083,512.0,512.0,0.01,0.1,sgd,1
0.8871473431587219,0.020720241286904365,0.31941338777542116,512.0,512.0,0.01,0.2,adam,1
0.8516196370124817,0.014127857276953633,3.461492681503296,512.0,512.0,0.01,0.2,sgd,1
0.8925809860229492,0.010096436730943318,0.31519662141799926,512.0,512.0,0.01,0.30000000000000004,adam,1
0.8541274785995483,0.011869993572558026,3.458792972564697,512.0,512.0,0.01,0.30000000000000004,sgd,1
0.9042842268943787,0.00965869795335419,0.30068365335464475,512.0,512.0,0.01,0.4,adam,1
0.8553813815116882,0.00986008124589263,3.464077091217041,512.0,512.0,0.01,0.4,sgd,1
0.8921630144119262,0.021912693740600186,0.3327467978000641,512.0,512.0,0.01,0.5,adam,1
0.8532915472984314,0.013808922428337743,3.4628689289093018,512.0,512.0,0.01,0.5,sgd,1
0.8886102437973022,0.026808975290910704,0.3381112813949585,512.0,512.0,0.01,0.6,adam,1
0.8539184927940369,0.008752510841511725,3.47377610206604,512.0,512.0,0.01,0.6,sgd,1
0.9086729407310485,0.010399038119699965,0.262663808465004,512.0,512.0,0.001,0.1,adam,1
0.8555903911590577,0.011976216713221246,0.7840110301971436,512.0,512.0,0.001,0.1,sgd,1
0.9067920565605163,0.00978895321355887,0.2649450421333313,512.0,512.0,0.001,0.2,adam,1
0.849111819267273,0.01272245590135453,0.7908767700195313,512.0,512.0,0.001,0.2,sgd,1
0.9109717845916748,0.008652140085506086,0.2699274390935898,512.0,512.0,0.001,0.30000000000000004,adam,1
0.8528735756874084,0.01397867199596116,0.7901062726974487,512.0,512.0,0.001,0.30000000000000004,sgd,1
0.8969696998596192,0.014874775971579985,0.2946778625249863,512.0,512.0,0.001,0.4,adam,1
0.8520376205444335,0.014321289047455712,0.7974599719047546,512.0,512.0,0.001,0.4,sgd,1
0.9076280117034912,0.00974871523998622,0.27212950885295867,512.0,512.0,0.001,0.5,adam,1
0.857053279876709,0.010725719229773566,0.7931545495986938,512.0,512.0,0.001,0.5,sgd,1
0.9084639430046082,0.00917162374413711,0.2752714455127716,512.0,512.0,0.001,0.6,adam,1
0.8541274785995483,0.012374403654247135,0.7980198740959168,512.0,512.0,0.001,0.6,sgd,1
0.9145245432853699,0.011755378266043807,0.24276827573776244,512.0,512.0,0.0001,0.1,adam,1
0.8514106631278991,0.017515013072232865,0.46607744693756104,512.0,512.0,0.0001,0.1,sgd,1
0.9101358413696289,0.012763586704341386,0.2560800701379776,512.0,512.0,0.0001,0.2,adam,1
0.8520376205444335,0.01314456621545844,0.46302257776260375,512.0,512.0,0.0001,0.2,sgd,1
0.909299898147583,0.009811233656385853,0.24897033274173735,512.0,512.0,0.0001,0.30000000000000004,adam,1
0.8505747199058533,0.013034457469517194,0.46462575197219846,512.0,512.0,0.0001,0.30000000000000004,sgd,1
0.9159874439239502,0.009636064824977798,0.23817832469940187,512.0,512.0,0.0001,0.4,adam,1
0.8557993650436402,0.012660514074538592,0.46388874650001527,512.0,512.0,0.0001,0.4,sgd,1
0.9174503564834595,0.008411560840891836,0.23921008110046388,512.0,512.0,0.0001,0.5,adam,1
0.8560083508491516,0.010457666854315019,0.4675962805747986,512.0,512.0,0.0001,0.5,sgd,1
0.913688600063324,0.008782406357824436,0.24817977249622344,512.0,512.0,0.0001,0.6,adam,1
0.8547544479370117,0.011234844928847965,0.4745311439037323,512.0,512.0,0.0001,0.6,sgd,1
0.9168234229087829,0.008348998174147387,0.21230735182762145,512.0,512.0,1e-05,0.1,adam,1
0.8524555802345276,0.013758215811203406,0.4297950088977814,512.0,512.0,1e-05,0.1,sgd,1
0.9107627987861633,0.018057677693269786,0.23415892124176024,512.0,512.0,1e-05,0.2,adam,1
0.8618599653244019,0.013614623772598528,0.4235438942909241,512.0,512.0,1e-05,0.2,sgd,1
0.9166144132614136,0.008211883508963349,0.21592874825000763,512.0,512.0,1e-05,0.30000000000000004,adam,1
0.8578892350196838,0.01040744030325419,0.426316624879837,512.0,512.0,1e-05,0.30000000000000004,sgd,1
0.9109717965126037,0.0166456161728156,0.22785288095474243,512.0,512.0,1e-05,0.4,adam,1
0.8549634456634522,0.014515157192947286,0.4320166528224945,512.0,512.0,1e-05,0.4,sgd,1
0.9170323848724365,0.011323910900373518,0.20703900158405303,512.0,512.0,1e-05,0.5,adam,1
0.8507836937904358,0.0074006025133791925,0.43635443449020384,512.0,512.0,1e-05,0.5,sgd,1
0.9176593542098999,0.010457682100911463,0.20848129391670228,512.0,512.0,1e-05,0.6,adam,1
0.853918480873108,0.009425264941923337,0.4396814167499542,512.0,512.0,1e-05,0.6,sgd,1
0.9157784581184387,0.01976662680399621,0.21091825067996978,512.0,512.0,1e-06,0.1,adam,1
0.8583072066307068,0.005630994456864009,0.4215250849723816,512.0,512.0,1e-06,0.1,sgd,1
0.9005224704742432,0.021347320547425903,0.26571481227874755,512.0,512.0,1e-06,0.2,adam,1
0.8560083627700805,0.013157844127505426,0.4210696816444397,512.0,512.0,1e-06,0.2,sgd,1
0.9166144251823425,0.010436778206976603,0.20431049764156342,512.0,512.0,1e-06,0.30000000000000004,adam,1
0.8564263343811035,0.01592416818996385,0.42638832330703735,512.0,512.0,1e-06,0.30000000000000004,sgd,1
0.9130616426467896,0.008291254074459126,0.22195790112018585,512.0,512.0,1e-06,0.4,adam,1
0.8585161924362182,0.010013922866755412,0.4239350497722626,512.0,512.0,1e-06,0.4,sgd,1
0.920794153213501,0.010009566455682382,0.20004351139068605,512.0,512.0,1e-06,0.5,adam,1
0.8493208050727844,0.015334532129446427,0.4345466375350952,512.0,512.0,1e-06,0.5,sgd,1
0.9184952974319458,0.010344322602034006,0.19838059544563294,512.0,512.0,1e-06,0.6,adam,1
0.853500509262085,0.010725699950967189,0.4303595542907715,512.0,512.0,1e-06,0.6,sgd,1
