avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,l2_regulizer,dropout_rate,optimizer,num_layers,num_conv,filter_in_conv1
0.9449605941772461,0.0049920211767376125,0.18048792481422424,64.0,1.0,0.1,adam,0,0,16.0
0.922572112083435,0.008417057710256904,0.3436854600906372,64.0,1.0,0.1,sgd,0,0,16.0
0.9498578786849976,0.0046292829830387365,0.17560992240905762,64.0,1.0,0.2,adam,0,0,16.0
0.9274691104888916,0.009449539025272848,0.34450176954269407,64.0,1.0,0.2,sgd,0,0,16.0
0.9472910523414612,0.007948159043728111,0.17923582196235657,64.0,1.0,0.30000000000000004,adam,0,0,16.0
0.9251375675201416,0.01093737526506574,0.3382171273231506,64.0,1.0,0.30000000000000004,sgd,0,0,16.0
0.9454268097877503,0.004714816583062447,0.1816967248916626,64.0,1.0,0.4,adam,0,0,16.0
0.9272381901741028,0.011903435418634586,0.33664782643318175,64.0,1.0,0.4,sgd,0,0,16.0
0.9463589310646057,0.005973174750086097,0.17903589308261872,64.0,1.0,0.5,adam,0,0,16.0
0.9253701210021973,0.00989035009615609,0.3371746361255646,64.0,1.0,0.5,sgd,0,0,16.0
0.9491593956947326,0.005254031348700044,0.1775322824716568,64.0,1.0,0.6,adam,0,0,16.0
0.9242048978805542,0.007858297529918337,0.34481972455978394,64.0,1.0,0.6,sgd,0,0,16.0
0.9477605223655701,0.002712393528868101,0.18354427218437194,64.0,0.1,0.1,adam,0,0,16.0
0.9244385242462159,0.009996534906660703,0.34676342010498046,64.0,0.1,0.1,sgd,0,0,16.0
0.9482261776924134,0.004416388834475876,0.18214938342571257,64.0,0.1,0.2,adam,0,0,16.0
0.9223362922668457,0.013171313025692287,0.34693029522895813,64.0,0.1,0.2,sgd,0,0,16.0
0.946594750881195,0.004572461748126966,0.18078379034996034,64.0,0.1,0.30000000000000004,adam,0,0,16.0
0.9235039591789246,0.009345480241214357,0.351517391204834,64.0,0.1,0.30000000000000004,sgd,0,0,16.0
0.9451926112174988,0.007436658056434945,0.18428305983543397,64.0,0.1,0.4,adam,0,0,16.0
0.9239704251289368,0.01109584532237033,0.341402006149292,64.0,0.1,0.4,sgd,0,0,16.0
0.9468283891677857,0.005243755017693861,0.18429177701473237,64.0,0.1,0.5,adam,0,0,16.0
0.9263065934181214,0.01138090966142902,0.34237375259399416,64.0,0.1,0.5,sgd,0,0,16.0
0.9475268840789794,0.003848535132484713,0.18260432183742523,64.0,0.1,0.6,adam,0,0,16.0
0.926538062095642,0.005383772389128308,0.3434837222099304,64.0,0.1,0.6,sgd,0,0,16.0
0.9493916869163513,0.004037813143209551,0.17617646753787994,64.0,0.01,0.1,adam,0,0,16.0
0.9272381782531738,0.006245819862770558,0.33758949637413027,64.0,0.01,0.1,sgd,0,0,16.0
0.9456615209579468,0.0027362975039733665,0.18545062243938445,64.0,0.01,0.2,adam,0,0,16.0
0.9239742398262024,0.012928277292245728,0.3470627784729004,64.0,0.01,0.2,sgd,0,0,16.0
0.9482261776924134,0.003449266604224792,0.17851104140281676,64.0,0.01,0.30000000000000004,adam,0,0,16.0
0.9237384080886841,0.007344304256401872,0.34371994733810424,64.0,0.01,0.30000000000000004,sgd,0,0,16.0
0.9435633659362793,0.0030045355869979503,0.18694043457508086,64.0,0.01,0.4,adam,0,0,16.0
0.9230396747589111,0.011017631820458177,0.34963464736938477,64.0,0.01,0.4,sgd,0,0,16.0
0.9472937703132629,0.004272750782594599,0.18367652595043182,64.0,0.01,0.5,adam,0,0,16.0
0.9228071093559265,0.0027207160962837316,0.35169745683670045,64.0,0.01,0.5,sgd,0,0,16.0
0.944961953163147,0.0017364979457248969,0.1839198350906372,64.0,0.01,0.6,adam,0,0,16.0
0.9246691823005676,0.011561676195151659,0.34698923826217654,64.0,0.01,0.6,sgd,0,0,16.0
0.9456612586975097,0.003023329297066356,0.18007563352584838,64.0,0.001,0.1,adam,0,0,16.0
0.9197762608528137,0.010143373992129254,0.3552566409111023,64.0,0.001,0.1,sgd,0,0,16.0
0.9456612586975097,0.002188851814267599,0.17935365736484526,64.0,0.001,0.2,adam,0,0,16.0
0.9202397465705872,0.01126446373838579,0.34790538549423217,64.0,0.001,0.2,sgd,0,0,16.0
0.9444960355758667,0.00440116005132589,0.18632223606109619,64.0,0.001,0.30000000000000004,adam,0,0,16.0
0.9277038335800171,0.008887808178016286,0.3504297733306885,64.0,0.001,0.30000000000000004,sgd,0,0,16.0
0.9482250809669495,0.0065170279974860945,0.1783661425113678,64.0,0.001,0.4,adam,0,0,16.0
0.9249069094657898,0.008646129947858591,0.3394166648387909,64.0,0.001,0.4,sgd,0,0,16.0
0.9475271344184876,0.006681883420684271,0.18186986148357392,64.0,0.001,0.5,adam,0,0,16.0
0.9218719720840454,0.011630816389089341,0.3404164433479309,64.0,0.001,0.5,sgd,0,0,16.0
0.9479925513267518,0.003533996192102241,0.1793139785528183,64.0,0.001,0.6,adam,0,0,16.0
0.9228065729141235,0.011076211159157969,0.3357068598270416,64.0,0.001,0.6,sgd,0,0,16.0
0.9484587430953979,0.004824093754247645,0.17623125314712523,64.0,0.0001,0.1,adam,0,0,16.0
0.9235028624534607,0.011661726134577468,0.3467938244342804,64.0,0.0001,0.1,sgd,0,0,16.0
0.9463613748550415,0.006216028173032487,0.18388597369194032,64.0,0.0001,0.2,adam,0,0,16.0
0.9225720882415771,0.009734649131582873,0.36068567633628845,64.0,0.0001,0.2,sgd,0,0,16.0
0.9465925693511963,0.005104657341920891,0.177021786570549,64.0,0.0001,0.30000000000000004,adam,0,0,16.0
0.9270039916038513,0.008969819164603684,0.35015366077423093,64.0,0.0001,0.30000000000000004,sgd,0,0,16.0
0.9465914845466614,0.006684270125963675,0.17976629137992858,64.0,0.0001,0.4,adam,0,0,16.0
0.9260729551315308,0.00937059045667187,0.34865636825561525,64.0,0.0001,0.4,sgd,0,0,16.0
0.9449622392654419,0.002993661785756874,0.18537668287754058,64.0,0.0001,0.5,adam,0,0,16.0
0.9279380321502686,0.008614499148316683,0.35731855034828186,64.0,0.0001,0.5,sgd,0,0,16.0
0.9498586893081665,0.0034794996171265326,0.17534364461898805,64.0,0.0001,0.6,adam,0,0,16.0
0.927236545085907,0.011039959862227514,0.3398138523101807,64.0,0.0001,0.6,sgd,0,0,16.0
0.9458924531936646,0.007195359260193572,0.1779872328042984,64.0,1e-05,0.1,adam,0,0,16.0
0.9239728569984436,0.010468377126148601,0.34279329776763917,64.0,1e-05,0.1,sgd,0,0,16.0
0.9449603319168091,0.007148628976552187,0.1835954487323761,64.0,1e-05,0.2,adam,0,0,16.0
0.9263046979904175,0.00902267943263445,0.3487233281135559,64.0,1e-05,0.2,sgd,0,0,16.0
0.946595561504364,0.0067283925070099945,0.18440387547016143,64.0,1e-05,0.30000000000000004,adam,0,0,16.0
0.9258376717567444,0.007805748416994991,0.3398538827896118,64.0,1e-05,0.30000000000000004,sgd,0,0,16.0
0.9486926317214965,0.00450060588296509,0.1764465391635895,64.0,1e-05,0.4,adam,0,0,16.0
0.9244396209716796,0.008802145155492758,0.34689376354217527,64.0,1e-05,0.4,sgd,0,0,16.0
0.9456599116325378,0.006515474904953174,0.18257395923137665,64.0,1e-05,0.5,adam,0,0,16.0
0.9263074040412903,0.00991803929993419,0.33546397686004636,64.0,1e-05,0.5,sgd,0,0,16.0
0.947292149066925,0.005364569649010679,0.17897091209888458,64.0,1e-05,0.6,adam,0,0,16.0
0.9256045699119568,0.006294784877838334,0.3415065765380859,64.0,1e-05,0.6,sgd,0,0,16.0
0.9479941606521607,0.006742395009104781,0.18273295760154723,64.0,1e-06,0.1,adam,0,0,16.0
0.9277040958404541,0.009591220495235715,0.33423612713813783,64.0,1e-06,0.1,sgd,0,0,16.0
0.9486937284469604,0.002450778984626806,0.17606932818889617,64.0,1e-06,0.2,adam,0,0,16.0
0.9260715961456298,0.007332593230089298,0.33686413764953616,64.0,1e-06,0.2,sgd,0,0,16.0
0.9449627757072449,0.0030732367624788457,0.18080623149871827,64.0,1e-06,0.30000000000000004,adam,0,0,16.0
0.9230385661125183,0.00782708818027045,0.3448379933834076,64.0,1e-06,0.30000000000000004,sgd,0,0,16.0
0.948457658290863,0.006387463132581478,0.17662069499492644,64.0,1e-06,0.4,adam,0,0,16.0
0.9214060664176941,0.010615133312403689,0.351143878698349,64.0,1e-06,0.4,sgd,0,0,16.0
0.9451931476593017,0.005879083965061639,0.18524149656295777,64.0,1e-06,0.5,adam,0,0,16.0
0.9277038335800171,0.008253853057225069,0.337838226556778,64.0,1e-06,0.5,sgd,0,0,16.0
0.9482261776924134,0.0036026569388895257,0.1781593382358551,64.0,1e-06,0.6,adam,0,0,16.0
0.9239698767662048,0.011809418946177468,0.3439867377281189,64.0,1e-06,0.6,sgd,0,0,16.0
0.9468259572982788,0.005219397431664034,0.1814039647579193,128.0,1.0,0.1,adam,0,0,16.0
0.9272390007972717,0.008518677655365993,0.33529538512229917,128.0,1.0,0.1,sgd,0,0,16.0
0.9463613748550415,0.005619189704058703,0.18383999466896056,128.0,1.0,0.2,adam,0,0,16.0
0.9246719002723693,0.011085361128378825,0.3453912377357483,128.0,1.0,0.2,sgd,0,0,16.0
0.94542897939682,0.005388850979907671,0.18488772213459015,128.0,1.0,0.30000000000000004,adam,0,0,16.0
0.9263052463531494,0.008327503371748226,0.3544375836849213,128.0,1.0,0.30000000000000004,sgd,0,0,16.0
0.9472932338714599,0.004873719331153181,0.1801585853099823,128.0,1.0,0.4,adam,0,0,16.0
0.9235055923461915,0.010937355256715384,0.3403646230697632,128.0,1.0,0.4,sgd,0,0,16.0
0.9475257992744446,0.005390629124984488,0.17541492879390716,128.0,1.0,0.5,adam,0,0,16.0
0.9246727108955384,0.011321640115879834,0.34651504158973695,128.0,1.0,0.5,sgd,0,0,16.0
0.9449619650840759,0.003341525199251151,0.18284355401992797,128.0,1.0,0.6,adam,0,0,16.0
0.9216386198997497,0.01104203878941203,0.3394140601158142,128.0,1.0,0.6,sgd,0,0,16.0
0.9491588473320007,0.003824675396030107,0.17840064764022828,128.0,0.1,0.1,adam,0,0,16.0
0.9265361666679383,0.010184567450325668,0.3493668496608734,128.0,0.1,0.1,sgd,0,0,16.0
0.9470606803894043,0.0034428509081911446,0.17837179005146026,128.0,0.1,0.2,adam,0,0,16.0
0.9235069513320923,0.01072638831446486,0.3452029645442963,128.0,0.1,0.2,sgd,0,0,16.0
0.9475268721580505,0.0033149008804090664,0.17775920927524566,128.0,0.1,0.30000000000000004,adam,0,0,16.0
0.9258357644081116,0.010777388753631824,0.3418341040611267,128.0,0.1,0.30000000000000004,sgd,0,0,16.0
0.946127998828888,0.003654155708026099,0.18433652222156524,128.0,0.1,0.4,adam,0,0,16.0
0.9270042657852173,0.008140833344210735,0.34343758821487425,128.0,0.1,0.4,sgd,0,0,16.0
0.9479909062385559,0.00907455117810435,0.18200939297676086,128.0,0.1,0.5,adam,0,0,16.0
0.9244390845298767,0.014040413892658555,0.3426005482673645,128.0,0.1,0.5,sgd,0,0,16.0
0.9479922652244568,0.004107363033039668,0.17947716116905213,128.0,0.1,0.6,adam,0,0,16.0
0.9181369423866272,0.016350038621887834,0.36028885245323183,128.0,0.1,0.6,sgd,0,0,16.0
0.9442623734474183,0.0013871853210480974,0.18461304306983947,128.0,0.01,0.1,adam,0,0,16.0
0.9256048321723938,0.014572718282867167,0.3548798024654388,128.0,0.01,0.1,sgd,0,0,16.0
0.9489249467849732,0.00607541329209873,0.17881373763084413,128.0,0.01,0.2,adam,0,0,16.0
0.9237392544746399,0.00900399023478944,0.34245020151138306,128.0,0.01,0.2,sgd,0,0,16.0
0.9475271582603455,0.00246306670989047,0.18199060261249542,128.0,0.01,0.30000000000000004,adam,0,0,16.0
0.9305029392242432,0.010878626081128356,0.33822962641716003,128.0,0.01,0.30000000000000004,sgd,0,0,16.0
0.948458468914032,0.006421653103280307,0.1766568034887314,128.0,0.01,0.4,adam,0,0,16.0
0.9272341132164001,0.011057627023400093,0.33948777318000795,128.0,0.01,0.4,sgd,0,0,16.0
0.9456612706184387,0.0035210952854445505,0.18338956832885742,128.0,0.01,0.5,adam,0,0,16.0
0.9214057922363281,0.011549000042796796,0.34803747534751894,128.0,0.01,0.5,sgd,0,0,16.0
0.9482245445251465,0.0083172640380231,0.17793093025684356,128.0,0.01,0.6,adam,0,0,16.0
0.9232722163200379,0.009642089483663272,0.3511833429336548,128.0,0.01,0.6,sgd,0,0,16.0
0.9477591633796691,0.004653201166253465,0.179595884680748,128.0,0.001,0.1,adam,0,0,16.0
0.9260737657546997,0.01123730997208214,0.343283486366272,128.0,0.001,0.1,sgd,0,0,16.0
0.9479938983917237,0.00401702137166444,0.18145873248577118,128.0,0.001,0.2,adam,0,0,16.0
0.9235055923461915,0.0099485196598234,0.3407324492931366,128.0,0.001,0.2,sgd,0,0,16.0
0.9468275785446167,0.003106865214018741,0.18508756160736084,128.0,0.001,0.30000000000000004,adam,0,0,16.0
0.9216421365737915,0.010248717468161335,0.34948383569717406,128.0,0.001,0.30000000000000004,sgd,0,0,16.0
0.9470609545707702,0.001601745384176015,0.1818005323410034,128.0,0.001,0.4,adam,0,0,16.0
0.9202386498451233,0.010369273202300544,0.3484572470188141,128.0,0.001,0.4,sgd,0,0,16.0
0.9475271701812744,0.00398179438793762,0.17773142457008362,128.0,0.001,0.5,adam,0,0,16.0
0.9211729526519775,0.011757179145300018,0.3493086814880371,128.0,0.001,0.5,sgd,0,0,16.0
0.9470604062080383,0.005701922682314393,0.17678960263729096,128.0,0.001,0.6,adam,0,0,16.0
0.9274704694747925,0.008622521827010014,0.33928885459899905,128.0,0.001,0.6,sgd,0,0,16.0
0.9463597416877747,0.0055402261596446565,0.1829115182161331,128.0,0.0001,0.1,adam,0,0,16.0
0.9249066352844239,0.009166710109145005,0.34484970569610596,128.0,0.0001,0.1,sgd,0,0,16.0
0.9486932039260865,0.002350304923749065,0.17941394448280334,128.0,0.0001,0.2,adam,0,0,16.0
0.9211718559265136,0.013589141997309652,0.34127323031425477,128.0,0.0001,0.2,sgd,0,0,16.0
0.9489249467849732,0.005047126977020016,0.1765434443950653,128.0,0.0001,0.30000000000000004,adam,0,0,16.0
0.9232708573341369,0.009652023236733073,0.35707897543907163,128.0,0.0001,0.30000000000000004,sgd,0,0,16.0
0.9493922114372253,0.004537390904322731,0.17703440189361572,128.0,0.0001,0.4,adam,0,0,16.0
0.9277038335800171,0.01009294039959703,0.33651673793792725,128.0,0.0001,0.4,sgd,0,0,16.0
0.9458938241004944,0.004831735656815463,0.18467272818088531,128.0,0.0001,0.5,adam,0,0,16.0
0.9228046536445618,0.011894528825831321,0.34395370483398435,128.0,0.0001,0.5,sgd,0,0,16.0
0.9484598159790039,0.003504602651099246,0.17709845602512359,128.0,0.0001,0.6,adam,0,0,16.0
0.9277038455009461,0.00950848719421511,0.3396274149417877,128.0,0.0001,0.6,sgd,0,0,16.0
0.9486921072006226,0.004259453706424467,0.18140201270580292,128.0,1e-05,0.1,adam,0,0,16.0
0.9249052762985229,0.010163130061914856,0.337841272354126,128.0,1e-05,0.1,sgd,0,0,16.0
0.9463592171669006,0.0052438041572852485,0.1771923393011093,128.0,1e-05,0.2,adam,0,0,16.0
0.9225713014602661,0.010415214212816623,0.34650899171829225,128.0,1e-05,0.2,sgd,0,0,16.0
0.9475263357162476,0.0037836368194997783,0.17985875606536866,128.0,1e-05,0.30000000000000004,adam,0,0,16.0
0.9277014017105103,0.008632280690578505,0.33380021452903746,128.0,1e-05,0.30000000000000004,sgd,0,0,16.0
0.9489252090454101,0.004532744379172408,0.17854591012001036,128.0,1e-05,0.4,adam,0,0,16.0
0.9256037473678589,0.011351774295979491,0.3483904957771301,128.0,1e-05,0.4,sgd,0,0,16.0
0.9447258710861206,0.007350468528510802,0.18734282553195952,128.0,1e-05,0.5,adam,0,0,16.0
0.9279388308525085,0.010715258297898439,0.33525465726852416,128.0,1e-05,0.5,sgd,0,0,16.0
0.951257300376892,0.004990837609522884,0.17589606046676637,128.0,1e-05,0.6,adam,0,0,16.0
0.9265358924865723,0.010398226062110142,0.3556844651699066,128.0,1e-05,0.6,sgd,0,0,16.0
0.9491577625274659,0.00547586428326978,0.17566408216953278,128.0,1e-06,0.1,adam,0,0,16.0
0.9279342293739319,0.011023886814666432,0.33818814158439636,128.0,1e-06,0.1,sgd,0,0,16.0
0.9463581204414367,0.008239757101768518,0.1826818287372589,128.0,1e-06,0.2,adam,0,0,16.0
0.9235050320625305,0.01030193410748006,0.34267051219940187,128.0,1e-06,0.2,sgd,0,0,16.0
0.9451964259147644,0.002071104553033051,0.18259146213531494,128.0,1e-06,0.30000000000000004,adam,0,0,16.0
0.9288712501525879,0.006915347256429013,0.34167746901512147,128.0,1e-06,0.30000000000000004,sgd,0,0,16.0
0.9465939283370972,0.004275863374202445,0.17761222124099732,128.0,1e-06,0.4,adam,0,0,16.0
0.9267687201499939,0.009597381422327965,0.34280750155448914,128.0,1e-06,0.4,sgd,0,0,16.0
0.9486912846565246,0.005691222933020293,0.17936183512210846,128.0,1e-06,0.5,adam,0,0,16.0
0.926071047782898,0.006720135675208684,0.34499183893203733,128.0,1e-06,0.5,sgd,0,0,16.0
0.9465947628021241,0.0037207331121934368,0.1836413711309433,128.0,1e-06,0.6,adam,0,0,16.0
0.9237359762191772,0.009974189218952084,0.33965811133384705,128.0,1e-06,0.6,sgd,0,0,16.0
0.9479933619499207,0.0031980274342777795,0.18026454448699952,256.0,1.0,0.1,adam,0,0,16.0
0.9251375675201416,0.008212272721691933,0.3401563405990601,256.0,1.0,0.1,sgd,0,0,16.0
0.9465933918952942,0.0037425028559530224,0.17848549485206605,256.0,1.0,0.2,adam,0,0,16.0
0.9232724905014038,0.014778053254818024,0.34148736000061036,256.0,1.0,0.2,sgd,0,0,16.0
0.9477594375610352,0.004408156318356041,0.1772282063961029,256.0,1.0,0.30000000000000004,adam,0,0,16.0
0.9235050559043885,0.006225359623530237,0.3487792134284973,256.0,1.0,0.30000000000000004,sgd,0,0,16.0
0.9482250928878784,0.005006904457042238,0.1753723591566086,256.0,1.0,0.4,adam,0,0,16.0
0.9218706130981446,0.011827717982426735,0.36214751601219175,256.0,1.0,0.4,sgd,0,0,16.0
0.9435603618621826,0.006927786327495093,0.1826435387134552,256.0,1.0,0.5,adam,0,0,16.0
0.928401780128479,0.007853665554343525,0.334513658285141,256.0,1.0,0.5,sgd,0,0,16.0
0.943326723575592,0.0065693917337264944,0.18705663383007048,256.0,1.0,0.6,adam,0,0,16.0
0.9263016939163208,0.00951719319398133,0.3370804965496063,256.0,1.0,0.6,sgd,0,0,16.0
0.9486929178237915,0.004119076536099114,0.1785523533821106,256.0,0.1,0.1,adam,0,0,16.0
0.9235061407089233,0.009412993181389108,0.3504693448543549,256.0,0.1,0.1,sgd,0,0,16.0
0.9479925394058227,0.0042339613864422415,0.17632224559783935,256.0,0.1,0.2,adam,0,0,16.0
0.9188416838645935,0.010556515736917781,0.3521681189537048,256.0,0.1,0.2,sgd,0,0,16.0
0.9491594076156616,0.002423432922824335,0.1752072900533676,256.0,0.1,0.30000000000000004,adam,0,0,16.0
0.9265383362770081,0.009897182773260328,0.3415773093700409,256.0,0.1,0.30000000000000004,sgd,0,0,16.0
0.9475265979766846,0.0038500053615239623,0.17817756831645964,256.0,0.1,0.4,adam,0,0,16.0
0.9265350699424744,0.011402511457257044,0.3390873908996582,256.0,0.1,0.4,sgd,0,0,16.0
0.9486912965774537,0.005137527038565292,0.17902632057666779,256.0,0.1,0.5,adam,0,0,16.0
0.9265377998352051,0.009190655777237006,0.3379212498664856,256.0,0.1,0.5,sgd,0,0,16.0
0.9470606803894043,0.0021850044869455936,0.1827608436346054,256.0,0.1,0.6,adam,0,0,16.0
0.9237378716468811,0.009626266712731696,0.3433740556240082,256.0,0.1,0.6,sgd,0,0,16.0
0.9475244402885437,0.00786387832964548,0.18118815422058104,256.0,0.01,0.1,adam,0,0,16.0
0.9258365988731384,0.012476275996673942,0.3349575877189636,256.0,0.01,0.1,sgd,0,0,16.0
0.9449597835540772,0.007556868765598821,0.18000416159629823,256.0,0.01,0.2,adam,0,0,16.0
0.9211729407310486,0.008318917022074468,0.35297386050224305,256.0,0.01,0.2,sgd,0,0,16.0
0.9514909386634827,0.0038957336027964106,0.17485998570919037,256.0,0.01,0.30000000000000004,adam,0,0,16.0
0.9235053062438965,0.009302172916870034,0.3385019600391388,256.0,0.01,0.30000000000000004,sgd,0,0,16.0
0.9468262076377869,0.00537141915581243,0.18065256178379058,256.0,0.01,0.4,adam,0,0,16.0
0.9286386847496033,0.011660543314459627,0.34469597935676577,256.0,0.01,0.4,sgd,0,0,16.0
0.9484595417976379,0.0038765238824959017,0.17904840409755707,256.0,0.01,0.5,adam,0,0,16.0
0.9251372814178467,0.006843224255908657,0.3375913739204407,256.0,0.01,0.5,sgd,0,0,16.0
0.9461282730102539,0.0021480652102397408,0.18052574694156648,256.0,0.01,0.6,adam,0,0,16.0
0.9274726510047913,0.007704356218699016,0.3408677041530609,256.0,0.01,0.6,sgd,0,0,16.0
0.9447275042533875,0.006955608746023906,0.1795243352651596,256.0,0.001,0.1,adam,0,0,16.0
0.9246713519096375,0.010193497209239497,0.34779771566390993,256.0,0.001,0.1,sgd,0,0,16.0
0.9498581409454345,0.00412968023388621,0.17668190598487854,256.0,0.001,0.2,adam,0,0,16.0
0.917671012878418,0.014137195656589255,0.3430315673351288,256.0,0.001,0.2,sgd,0,0,16.0
0.9484592795372009,0.004928918687847542,0.17741208970546724,256.0,0.001,0.30000000000000004,adam,0,0,16.0
0.9260694265365601,0.00948573903321143,0.3513367176055908,256.0,0.001,0.30000000000000004,sgd,0,0,16.0
0.9468270301818847,0.0036015982324033046,0.17792612314224243,256.0,0.001,0.4,adam,0,0,16.0
0.9302671313285827,0.010459908619179765,0.3448624789714813,256.0,0.001,0.4,sgd,0,0,16.0
0.9440252184867859,0.008409014339140776,0.1838487356901169,256.0,0.001,0.5,adam,0,0,16.0
0.9232700347900391,0.012525518742584086,0.3438537359237671,256.0,0.001,0.5,sgd,0,0,16.0
0.9463608384132385,0.00257765483464745,0.1832431048154831,256.0,0.001,0.6,adam,0,0,16.0
0.9249074578285217,0.010253266074870137,0.34592140316963194,256.0,0.001,0.6,sgd,0,0,16.0
0.9491583108901978,0.004722726981608784,0.17590922713279725,256.0,0.0001,0.1,adam,0,0,16.0
0.9253712058067322,0.01166860277454498,0.3373409867286682,256.0,0.0001,0.1,sgd,0,0,16.0
0.948458194732666,0.00546526855466168,0.17776282429695128,256.0,0.0001,0.2,adam,0,0,16.0
0.9265369892120361,0.00845735412919366,0.3440274834632874,256.0,0.0001,0.2,sgd,0,0,16.0
0.9433291792869568,0.005257596850802584,0.1921558380126953,256.0,0.0001,0.30000000000000004,adam,0,0,16.0
0.9258355021476745,0.011319953969308537,0.34225395917892454,256.0,0.0001,0.30000000000000004,sgd,0,0,16.0
0.9440279245376587,0.006892362188425121,0.18498529493808746,256.0,0.0001,0.4,adam,0,0,16.0
0.9230385780334472,0.008429488450475807,0.34465128779411314,256.0,0.0001,0.4,sgd,0,0,16.0
0.9468273162841797,0.004025763035949613,0.17821254432201386,256.0,0.0001,0.5,adam,0,0,16.0
0.92770357131958,0.004859358701877819,0.3419487297534943,256.0,0.0001,0.5,sgd,0,0,16.0
0.947760796546936,0.0051851702997302174,0.18547917902469635,256.0,0.0001,0.6,adam,0,0,16.0
0.9246689200401306,0.01433278473428973,0.34484119415283204,256.0,0.0001,0.6,sgd,0,0,16.0
0.9477589011192322,0.005705153991240765,0.17631057202816008,256.0,1e-05,0.1,adam,0,0,16.0
0.9300337433815002,0.008211049295064188,0.3346462368965149,256.0,1e-05,0.1,sgd,0,0,16.0
0.948457932472229,0.005943590288623355,0.17793773710727692,256.0,1e-05,0.2,adam,0,0,16.0
0.9230404615402221,0.004843841404173064,0.3583808958530426,256.0,1e-05,0.2,sgd,0,0,16.0
0.9486934542655945,0.004112600868150937,0.17767604291439057,256.0,1e-05,0.30000000000000004,adam,0,0,16.0
0.9272365570068359,0.009126302724282324,0.3452558934688568,256.0,1e-05,0.30000000000000004,sgd,0,0,16.0
0.946126925945282,0.005204646647403317,0.18303655683994294,256.0,1e-05,0.4,adam,0,0,16.0
0.9244412541389465,0.004952536083995859,0.3344451546669006,256.0,1e-05,0.4,sgd,0,0,16.0
0.9498578906059265,0.005077621433906262,0.1758648067712784,256.0,1e-05,0.5,adam,0,0,16.0
0.9235050320625305,0.010380993512906537,0.3447312772274017,256.0,1e-05,0.5,sgd,0,0,16.0
0.9451950669288636,0.0059520694288887335,0.18014045357704161,256.0,1e-05,0.6,adam,0,0,16.0
0.927235996723175,0.009422905732890344,0.3346846282482147,256.0,1e-05,0.6,sgd,0,0,16.0
0.9479928016662598,0.0046005241747382785,0.1789244145154953,256.0,1e-06,0.1,adam,0,0,16.0
0.9235047698020935,0.011382766450232343,0.35460291504859925,256.0,1e-06,0.1,sgd,0,0,16.0
0.9430933475494385,0.008980845122375175,0.18402399718761445,256.0,1e-06,0.2,adam,0,0,16.0
0.9228070974349976,0.0097690193366325,0.3466053903102875,256.0,1e-06,0.2,sgd,0,0,16.0
0.9486923813819885,0.004681787804028289,0.17605274617671968,256.0,1e-06,0.30000000000000004,adam,0,0,16.0
0.9249039173126221,0.005871434486626152,0.3347397744655609,256.0,1e-06,0.30000000000000004,sgd,0,0,16.0
0.9491583108901978,0.004546041506931969,0.1773877263069153,256.0,1e-06,0.4,adam,0,0,16.0
0.9237384080886841,0.010716735679908343,0.3617312371730804,256.0,1e-06,0.4,sgd,0,0,16.0
0.9477591633796691,0.004767223022595558,0.17588758170604707,256.0,1e-06,0.5,adam,0,0,16.0
0.9272373795509339,0.01238354902991036,0.3362057328224182,256.0,1e-06,0.5,sgd,0,0,16.0
0.947292959690094,0.00615757447701561,0.18137015104293824,256.0,1e-06,0.6,adam,0,0,16.0
